,p_adj,unit,geotime,product,year,priceIDX
45755,NI,I15,EU28,021100,2016,102.13
45756,NI,I15,FI,021100,2016,100.66
45757,NI,I15,FR,021100,2016,98.67
45758,NI,I15,HR,021100,2016,90.43
45759,NI,I15,HU,021100,2016,97.03
45760,NI,I15,LT,021100,2016,106.88
45761,NI,I15,LU,021100,2016,98.6
45762,NI,I15,LV,021100,2016,104.68
45763,NI,I15,PL,021100,2016,107.37
45764,NI,I15,RO,021100,2016,101.35
45765,NI,I15,SE,021100,2016,105.65
45766,NI,I15,SI,021100,2016,94.05
45767,NI,I15,SK,021100,2016,113.17
45768,NI,I15,UK,021100,2016,109.96
45769,NI,I15,AT,021200,2016,89.3
45770,NI,I15,BG,021200,2016,98.4
45771,NI,I15,CZ,021200,2016,108.5
45772,NI,I15,EL,021200,2016,100.0
45773,NI,I15,ES,021200,2016,96.03
45774,NI,I15,EU27_2020,021200,2016,98.54
45775,NI,I15,EU28,021200,2016,98.54
45776,NI,I15,FR,021200,2016,95.68
45777,NI,I15,HR,021200,2016,91.5
45778,NI,I15,HU,021200,2016,96.02
45779,NI,I15,IT,021200,2016,103.6
45780,NI,I15,PT,021200,2016,101.01
45781,NI,I15,RO,021200,2016,104.09
45782,NI,I15,SK,021200,2016,99.58
45783,NI,I15,AT,021300,2016,104.5
45784,NI,I15,BG,021300,2016,67.8
45785,NI,I15,EU27_2020,021300,2016,102.27
45786,NI,I15,EU28,021300,2016,102.27
45787,NI,I15,FR,021300,2016,102.06
45788,NI,I15,HR,021300,2016,97.19
45789,NI,I15,HU,021300,2016,101.56
45790,NI,I15,IT,021300,2016,100.6
45791,NI,I15,RO,021300,2016,116.38
45792,NI,I15,SI,021300,2016,107.41
45793,NI,I15,SK,021300,2016,102.39
45794,NI,I15,AT,021900,2016,97.8
45795,NI,I15,BG,021900,2016,100.0
45796,NI,I15,CY,021900,2016,102.03
45797,NI,I15,CZ,021900,2016,75.5
45798,NI,I15,EL,021900,2016,97.45
45799,NI,I15,EU27_2020,021900,2016,90.16
45800,NI,I15,EU28,021900,2016,91.13
45801,NI,I15,HU,021900,2016,98.01
45802,NI,I15,LT,021900,2016,414.65
45803,NI,I15,LV,021900,2016,157.66
45804,NI,I15,SI,021900,2016,79.51
45805,NI,I15,SK,021900,2016,101.92
45806,NI,I15,UK,021900,2016,99.64
45807,NI,I15,AT,022000,2016,91.3
45808,NI,I15,BE,022000,2016,100.0
45809,NI,I15,BG,022000,2016,86.0
45810,NI,I15,CZ,022000,2016,95.9
45811,NI,I15,DK,022000,2016,94.75
45812,NI,I15,ES,022000,2016,93.37
45813,NI,I15,EU27_2020,022000,2016,95.26
45814,NI,I15,EU28,022000,2016,91.64
45815,NI,I15,FI,022000,2016,100.0
45816,NI,I15,FR,022000,2016,95.6
45817,NI,I15,HR,022000,2016,62.47
45818,NI,I15,HU,022000,2016,106.67
45819,NI,I15,IT,022000,2016,107.8
45820,NI,I15,LT,022000,2016,98.23
45821,NI,I15,LU,022000,2016,95.15
45822,NI,I15,LV,022000,2016,117.81
45823,NI,I15,NL,022000,2016,96.1
45824,NI,I15,PL,022000,2016,89.8
45825,NI,I15,RO,022000,2016,93.33
45826,NI,I15,SK,022000,2016,86.12
45827,NI,I15,UK,022000,2016,79.53
45828,NI,I15,BE,023000,2016,102.0
45829,NI,I15,BG,023000,2016,100.9
45830,NI,I15,EL,023000,2016,118.14
45831,NI,I15,ES,023000,2016,102.08
45832,NI,I15,EU27_2020,023000,2016,101.75
45833,NI,I15,EU28,023000,2016,101.75
45834,NI,I15,FR,023000,2016,109.55
45835,NI,I15,HR,023000,2016,102.88
45836,NI,I15,HU,023000,2016,
45837,NI,I15,IT,023000,2016,91.2
45838,NI,I15,PL,023000,2016,114.09
45839,NI,I15,PT,023000,2016,
45840,NI,I15,AT,024000,2016,104.0
45841,NI,I15,BE,024000,2016,100.0
45842,NI,I15,CZ,024000,2016,100.7
45843,NI,I15,DE,024000,2016,101.4
45844,NI,I15,DK,024000,2016,91.08
45845,NI,I15,EL,024000,2016,100.21
45846,NI,I15,ES,024000,2016,92.73
45847,NI,I15,EU27_2020,024000,2016,99.92
45848,NI,I15,EU28,024000,2016,99.46
45849,NI,I15,FI,024000,2016,93.1
45850,NI,I15,FR,024000,2016,102.28
45851,NI,I15,HR,024000,2016,123.51
45852,NI,I15,HU,024000,2016,
45853,NI,I15,IT,024000,2016,102.7
45854,NI,I15,LT,024000,2016,97.88
45855,NI,I15,NL,024000,2016,95.0
45856,NI,I15,PL,024000,2016,97.58
45857,NI,I15,PT,024000,2016,
45858,NI,I15,RO,024000,2016,89.77
45859,NI,I15,SE,024000,2016,
45860,NI,I15,SK,024000,2016,49.32
45861,NI,I15,UK,024000,2016,95.05
45862,NI,I15,AT,029000,2016,117.7
45863,NI,I15,BE,029000,2016,101.32
45864,NI,I15,BG,029000,2016,89.3
45865,NI,I15,CZ,029000,2016,113.0
45866,NI,I15,EL,029000,2016,117.05
45867,NI,I15,ES,029000,2016,95.33
45868,NI,I15,EU27_2020,029000,2016,105.8
45869,NI,I15,EU28,029000,2016,105.64
45870,NI,I15,FR,029000,2016,102.27
45871,NI,I15,HU,029000,2016,106.47
45872,NI,I15,LV,029000,2016,70.76
45873,NI,I15,PL,029000,2016,125.8
45874,NI,I15,PT,029000,2016,100.0
45875,NI,I15,SE,029000,2016,
45876,NI,I15,SI,029000,2016,122.31
45877,NI,I15,UK,029000,2016,101.58
45878,NI,I15,BE,029100,2016,102.0
45879,NI,I15,BG,029100,2016,103.4
45880,NI,I15,EL,029100,2016,117.05
45881,NI,I15,ES,029100,2016,95.39
45882,NI,I15,EU27_2020,029100,2016,108.36
45883,NI,I15,EU28,029100,2016,108.36
45884,NI,I15,FR,029100,2016,102.29
45885,NI,I15,LV,029100,2016,76.07
45886,NI,I15,PL,029100,2016,90.8
45887,NI,I15,AT,029200,2016,117.7
45888,NI,I15,BE,029200,2016,105.0
45889,NI,I15,BG,029200,2016,342.7
45890,NI,I15,CZ,029200,2016,113.0
45891,NI,I15,EU27_2020,029200,2016,115.8
45892,NI,I15,EU28,029200,2016,114.53
45893,NI,I15,FR,029200,2016,100.69
45894,NI,I15,PL,029200,2016,127.42
45895,NI,I15,PT,029200,2016,100.0
45896,NI,I15,SI,029200,2016,122.31
45897,NI,I15,UK,029200,2016,100.0
45898,NI,I15,BE,029900,2016,100.0
45899,NI,I15,BG,029900,2016,87.9
45900,NI,I15,ES,029900,2016,95.27
45901,NI,I15,EU27_2020,029900,2016,94.25
45902,NI,I15,EU28,029900,2016,95.17
45903,NI,I15,HU,029900,2016,106.47
45904,NI,I15,LV,029900,2016,70.68
45905,NI,I15,PT,029900,2016,100.0
45906,NI,I15,SE,029900,2016,105.78
45907,NI,I15,UK,029900,2016,101.96
45908,NI,I15,AT,030000,2016,101.7
45909,NI,I15,BE,030000,2016,99.26
45910,NI,I15,BG,030000,2016,81.7
45911,NI,I15,CY,030000,2016,118.64
45912,NI,I15,CZ,030000,2016,115.3
45913,NI,I15,DK,030000,2016,100.0
45914,NI,I15,EE,030000,2016,91.23
45915,NI,I15,EL,030000,2016,94.17
45916,NI,I15,ES,030000,2016,87.65
45917,NI,I15,EU27_2020,030000,2016,100.64
45918,NI,I15,EU28,030000,2016,100.77
45919,NI,I15,FI,030000,2016,96.57
45920,NI,I15,FR,030000,2016,102.71
45921,NI,I15,HR,030000,2016,103.9
45922,NI,I15,HU,030000,2016,79.03
45923,NI,I15,IT,030000,2016,101.7
45924,NI,I15,LV,030000,2016,101.47
45925,NI,I15,MT,030000,2016,107.14
45926,NI,I15,NL,030000,2016,96.4
45927,NI,I15,PL,030000,2016,106.85
45928,NI,I15,PT,030000,2016,95.59
45929,NI,I15,RO,030000,2016,111.08
45930,NI,I15,SE,030000,2016,104.46
45931,NI,I15,UK,030000,2016,106.3
45932,NI,I15,BG,031000,2016,109.6
45933,NI,I15,CY,031000,2016,111.26
45934,NI,I15,CZ,031000,2016,115.3
45935,NI,I15,DK,031000,2016,100.0
45936,NI,I15,EU27_2020,031000,2016,107.06
45937,NI,I15,EU28,031000,2016,107.06
45938,NI,I15,HR,031000,2016,83.07
45939,NI,I15,IT,031000,2016,110.2
45940,NI,I15,NL,031000,2016,96.5
45941,NI,I15,RO,031000,2016,128.04
45942,NI,I15,EU27_2020,032000,2016,125.16
45943,NI,I15,EU28,032000,2016,125.16
45944,NI,I15,LV,032000,2016,142.9
45945,NI,I15,RO,032000,2016,125.16
45946,NI,I15,AT,039000,2016,101.7
45947,NI,I15,BE,039000,2016,99.26
45948,NI,I15,BG,039000,2016,72.4
45949,NI,I15,CY,039000,2016,119.4
45950,NI,I15,DK,039000,2016,100.0
45951,NI,I15,EE,039000,2016,91.23
45952,NI,I15,EL,039000,2016,94.17
45953,NI,I15,ES,039000,2016,87.65
45954,NI,I15,EU27_2020,039000,2016,99.6
45955,NI,I15,EU28,039000,2016,99.77
45956,NI,I15,FI,039000,2016,96.57
45957,NI,I15,FR,039000,2016,102.71
45958,NI,I15,HR,039000,2016,110.88
45959,NI,I15,HU,039000,2016,79.03
45960,NI,I15,IT,039000,2016,99.0
45961,NI,I15,LV,039000,2016,101.46
45962,NI,I15,MT,039000,2016,107.14
45963,NI,I15,NL,039000,2016,95.1
45964,NI,I15,PL,039000,2016,106.85
45965,NI,I15,PT,039000,2016,95.59
45966,NI,I15,RO,039000,2016,110.57
45967,NI,I15,SE,039000,2016,104.46
45968,NI,I15,UK,039000,2016,106.3
45969,NI,I15,AT,039100,2016,98.9
45970,NI,I15,BE,039100,2016,100.09
45971,NI,I15,BG,039100,2016,65.9
45972,NI,I15,CY,039100,2016,120.0
45973,NI,I15,EL,039100,2016,92.33
45974,NI,I15,ES,039100,2016,89.31
45975,NI,I15,EU27_2020,039100,2016,98.92
45976,NI,I15,EU28,039100,2016,98.92
45977,NI,I15,FI,039100,2016,96.39
45978,NI,I15,HR,039100,2016,110.88
45979,NI,I15,HU,039100,2016,96.35
45980,NI,I15,IT,039100,2016,102.2
45981,NI,I15,LV,039100,2016,102.45
45982,NI,I15,PL,039100,2016,103.19
45983,NI,I15,RO,039100,2016,110.51
45984,NI,I15,SE,039100,2016,102.24
45985,NI,I15,AT,039200,2016,99.0
45986,NI,I15,BE,039200,2016,98.74
45987,NI,I15,CY,039200,2016,114.29
45988,NI,I15,DK,039200,2016,100.0
45989,NI,I15,EL,039200,2016,109.53
45990,NI,I15,EU27_2020,039200,2016,100.85
45991,NI,I15,EU28,039200,2016,101.31
45992,NI,I15,HU,039200,2016,69.56
45993,NI,I15,IT,039200,2016,88.7
45994,NI,I15,LV,039200,2016,109.61
45995,NI,I15,PL,039200,2016,107.5
45996,NI,I15,PT,039200,2016,95.59
45997,NI,I15,SE,039200,2016,105.22
45998,NI,I15,UK,039200,2016,106.3
45999,NI,I15,AT,039300,2016,106.4
46000,NI,I15,DK,039300,2016,100.0
46001,NI,I15,EU27_2020,039300,2016,104.85
46002,NI,I15,EU28,039300,2016,104.85
46003,NI,I15,FI,039300,2016,96.63
46004,NI,I15,LV,039300,2016,100.19
46005,NI,I15,SE,039300,2016,105.98
46006,NI,I15,BG,039900,2016,95.6
46007,NI,I15,EE,039900,2016,91.23
46008,NI,I15,EL,039900,2016,95.03
46009,NI,I15,ES,039900,2016,73.15
46010,NI,I15,EU27_2020,039900,2016,92.79
46011,NI,I15,EU28,039900,2016,92.79
46012,NI,I15,FR,039900,2016,102.71
46013,NI,I15,LV,039900,2016,99.15
46014,NI,I15,MT,039900,2016,107.14
46015,NI,I15,NL,039900,2016,95.1
46016,NI,I15,RO,039900,2016,121.94
46017,NI,I15,AT,040000,2016,104.5
46018,NI,I15,BE,040000,2016,101.44
46019,NI,I15,BG,040000,2016,88.3
46020,NI,I15,CY,040000,2016,90.33
46021,NI,I15,CZ,040000,2016,94.6
46022,NI,I15,DE,040000,2016,103.1
46023,NI,I15,DK,040000,2016,100.42
46024,NI,I15,EE,040000,2016,101.81
46025,NI,I15,EL,040000,2016,97.5
46026,NI,I15,ES,040000,2016,87.82
46027,NI,I15,EU27_2020,040000,2016,100.43
46028,NI,I15,EU28,040000,2016,100.82
46029,NI,I15,FI,040000,2016,101.45
46030,NI,I15,FR,040000,2016,104.84
46031,NI,I15,HR,040000,2016,97.3
46032,NI,I15,HU,040000,2016,99.42
46033,NI,I15,IE,040000,2016,101.74
46034,NI,I15,IT,040000,2016,95.5
46035,NI,I15,LT,040000,2016,101.67
46036,NI,I15,LU,040000,2016,115.91
46037,NI,I15,LV,040000,2016,117.9
46038,NI,I15,MT,040000,2016,102.48
46039,NI,I15,NL,040000,2016,100.5
46040,NI,I15,PL,040000,2016,97.01
46041,NI,I15,PT,040000,2016,107.61
46042,NI,I15,RO,040000,2016,105.6
46043,NI,I15,SE,040000,2016,100.8
46044,NI,I15,SI,040000,2016,102.99
46045,NI,I15,SK,040000,2016,107.91
46046,NI,I15,UK,040000,2016,105.29
46047,NI,I15,AT,041000,2016,108.7
46048,NI,I15,BE,041000,2016,99.74
46049,NI,I15,BG,041000,2016,87.8
46050,NI,I15,CY,041000,2016,89.54
46051,NI,I15,CZ,041000,2016,90.0
46052,NI,I15,DE,041000,2016,106.6
46053,NI,I15,DK,041000,2016,102.61
46054,NI,I15,EE,041000,2016,102.54
46055,NI,I15,EL,041000,2016,97.39
46056,NI,I15,ES,041000,2016,87.58
46057,NI,I15,EU27_2020,041000,2016,97.25
46058,NI,I15,EU28,041000,2016,97.93
46059,NI,I15,FI,041000,2016,101.85
46060,NI,I15,FR,041000,2016,106.48
46061,NI,I15,HR,041000,2016,92.61
46062,NI,I15,HU,041000,2016,99.46
46063,NI,I15,IE,041000,2016,101.74
46064,NI,I15,IT,041000,2016,94.3
46065,NI,I15,LT,041000,2016,101.67
46066,NI,I15,LU,041000,2016,115.91
46067,NI,I15,LV,041000,2016,118.71
46068,NI,I15,MT,041000,2016,102.48
46069,NI,I15,NL,041000,2016,92.9
46070,NI,I15,PL,041000,2016,97.01
46071,NI,I15,PT,041000,2016,109.1
46072,NI,I15,RO,041000,2016,105.43
46073,NI,I15,SE,041000,2016,100.34
46074,NI,I15,SI,041000,2016,101.31
46075,NI,I15,SK,041000,2016,107.91
46076,NI,I15,UK,041000,2016,109.7
46077,NI,I15,AT,041100,2016,81.9
46078,NI,I15,BE,041100,2016,165.89
46079,NI,I15,CY,041100,2016,63.71
46080,NI,I15,CZ,041100,2016,109.7
46081,NI,I15,DE,041100,2016,108.3
46082,NI,I15,DK,041100,2016,91.67
46083,NI,I15,EL,041100,2016,89.31
46084,NI,I15,ES,041100,2016,127.97
46085,NI,I15,EU27_2020,041100,2016,116.68
46086,NI,I15,EU28,041100,2016,117.6
46087,NI,I15,FI,041100,2016,110.15
46088,NI,I15,FR,041100,2016,166.45
46089,NI,I15,HR,041100,2016,113.85
46090,NI,I15,HU,041100,2016,101.02
46091,NI,I15,IE,041100,2016,100.0
46092,NI,I15,IT,041100,2016,86.5
46093,NI,I15,LT,041100,2016,118.55
46094,NI,I15,LV,041100,2016,109.04
46095,NI,I15,MT,041100,2016,58.26
46096,NI,I15,NL,041100,2016,149.1
46097,NI,I15,PL,041100,2016,90.61
46098,NI,I15,PT,041100,2016,127.5
46099,NI,I15,RO,041100,2016,105.48
46100,NI,I15,SE,041100,2016,127.07
46101,NI,I15,SI,041100,2016,117.24
46102,NI,I15,SK,041100,2016,96.5
46103,NI,I15,UK,041100,2016,128.99
46104,NI,I15,AT,041200,2016,112.6
46105,NI,I15,BE,041200,2016,102.44
46106,NI,I15,BG,041200,2016,84.4
46107,NI,I15,CY,041200,2016,70.53
46108,NI,I15,CZ,041200,2016,105.1
46109,NI,I15,DE,041200,2016,116.2
46110,NI,I15,DK,041200,2016,118.97
46111,NI,I15,EE,041200,2016,84.98
46112,NI,I15,EL,041200,2016,89.03
46113,NI,I15,ES,041200,2016,81.78
46114,NI,I15,EU27_2020,041200,2016,93.15
46115,NI,I15,EU28,041200,2016,93.3
46116,NI,I15,FI,041200,2016,91.74
46117,NI,I15,FR,041200,2016,99.17
46118,NI,I15,HR,041200,2016,93.24
46119,NI,I15,HU,041200,2016,98.71
46120,NI,I15,IE,041200,2016,100.0
46121,NI,I15,IT,041200,2016,94.8
46122,NI,I15,LT,041200,2016,91.18
46123,NI,I15,LU,041200,2016,100.0
46124,NI,I15,LV,041200,2016,101.25
46125,NI,I15,MT,041200,2016,84.18
46126,NI,I15,NL,041200,2016,85.0
46127,NI,I15,PL,041200,2016,96.53
46128,NI,I15,PT,041200,2016,94.85
46129,NI,I15,RO,041200,2016,123.45
46130,NI,I15,SE,041200,2016,95.26
46131,NI,I15,SI,041200,2016,
46132,NI,I15,SK,041200,2016,113.29
46133,NI,I15,UK,041200,2016,100.69
46134,NI,I15,AT,041900,2016,108.2
46135,NI,I15,BE,041900,2016,89.21
46136,NI,I15,BG,041900,2016,89.6
46137,NI,I15,CY,041900,2016,92.95
46138,NI,I15,CZ,041900,2016,87.8
46139,NI,I15,DE,041900,2016,106.0
46140,NI,I15,DK,041900,2016,100.66
46141,NI,I15,EE,041900,2016,106.65
46142,NI,I15,EL,041900,2016,100.59
46143,NI,I15,ES,041900,2016,89.28
46144,NI,I15,EU27_2020,041900,2016,97.82
46145,NI,I15,EU28,041900,2016,98.58
46146,NI,I15,FI,041900,2016,104.21
46147,NI,I15,FR,041900,2016,105.72
46148,NI,I15,HR,041900,2016,91.86
46149,NI,I15,HU,041900,2016,99.57
46150,NI,I15,IE,041900,2016,101.86
46151,NI,I15,IT,041900,2016,94.6
46152,NI,I15,LT,041900,2016,102.59
46153,NI,I15,LU,041900,2016,117.5
46154,NI,I15,LV,041900,2016,121.72
46155,NI,I15,MT,041900,2016,110.12
46156,NI,I15,NL,041900,2016,95.4
46157,NI,I15,PL,041900,2016,97.96
46158,NI,I15,PT,041900,2016,110.92
46159,NI,I15,RO,041900,2016,99.46
46160,NI,I15,SE,041900,2016,100.28
46161,NI,I15,SI,041900,2016,99.98
46162,NI,I15,SK,041900,2016,107.96
46163,NI,I15,UK,041900,2016,109.75
46164,NI,I15,AT,041910,2016,91.7
46165,NI,I15,BE,041910,2016,140.84
46166,NI,I15,BG,041910,2016,55.9
46167,NI,I15,CY,041910,2016,97.97
46168,NI,I15,CZ,041910,2016,66.1
46169,NI,I15,DE,041910,2016,107.6
46170,NI,I15,DK,041910,2016,96.72
46171,NI,I15,EE,041910,2016,107.34
46172,NI,I15,EL,041910,2016,78.33
46173,NI,I15,ES,041910,2016,94.83
46174,NI,I15,EU27_2020,041910,2016,92.52
46175,NI,I15,EU28,041910,2016,93.6
46176,NI,I15,FI,041910,2016,109.55
46177,NI,I15,FR,041910,2016,95.03
46178,NI,I15,HR,041910,2016,78.37
46179,NI,I15,HU,041910,2016,93.52
46180,NI,I15,IE,041910,2016,100.0
46181,NI,I15,IT,041910,2016,100.6
46182,NI,I15,LT,041910,2016,86.54
46183,NI,I15,LU,041910,2016,100.0
46184,NI,I15,LV,041910,2016,104.94
46185,NI,I15,MT,041910,2016,55.21
46186,NI,I15,NL,041910,2016,56.2
46187,NI,I15,PL,041910,2016,71.41
46188,NI,I15,PT,041910,2016,106.28
46189,NI,I15,RO,041910,2016,85.15
46190,NI,I15,SE,041910,2016,101.79
46191,NI,I15,SI,041910,2016,92.43
46192,NI,I15,SK,041910,2016,111.09
46193,NI,I15,UK,041910,2016,109.74
46194,NI,I15,AT,041920,2016,131.7
46195,NI,I15,BE,041920,2016,75.35
46196,NI,I15,BG,041920,2016,83.4
46197,NI,I15,CY,041920,2016,110.97
46198,NI,I15,CZ,041920,2016,100.6
46199,NI,I15,DE,041920,2016,100.6
46200,NI,I15,DK,041920,2016,113.3
46201,NI,I15,EL,041920,2016,77.96
46202,NI,I15,ES,041920,2016,115.92
46203,NI,I15,EU27_2020,041920,2016,100.4
46204,NI,I15,EU28,041920,2016,101.49
46205,NI,I15,FI,041920,2016,101.64
46206,NI,I15,FR,041920,2016,101.42
46207,NI,I15,HR,041920,2016,89.19
46208,NI,I15,HU,041920,2016,102.46
46209,NI,I15,IE,041920,2016,100.64
46210,NI,I15,IT,041920,2016,93.8
46211,NI,I15,LT,041920,2016,106.53
46212,NI,I15,LU,041920,2016,101.71
46213,NI,I15,LV,041920,2016,106.72
46214,NI,I15,MT,041920,2016,109.78
46215,NI,I15,NL,041920,2016,102.6
46216,NI,I15,PT,041920,2016,128.37
46217,NI,I15,RO,041920,2016,94.6
46218,NI,I15,SE,041920,2016,106.82
46219,NI,I15,SI,041920,2016,92.32
46220,NI,I15,SK,041920,2016,138.84
46221,NI,I15,UK,041920,2016,111.06
46222,NI,I15,AT,041930,2016,131.3
46223,NI,I15,BE,041930,2016,100.0
46224,NI,I15,CY,041930,2016,99.9
46225,NI,I15,EL,041930,2016,76.08
46226,NI,I15,ES,041930,2016,129.4
46227,NI,I15,EU27_2020,041930,2016,100.54
46228,NI,I15,EU28,041930,2016,103.92
46229,NI,I15,FR,041930,2016,100.23
46230,NI,I15,HR,041930,2016,110.52
46231,NI,I15,HU,041930,2016,106.53
46232,NI,I15,IT,041930,2016,96.2
46233,NI,I15,LT,041930,2016,73.84
46234,NI,I15,MT,041930,2016,97.37
46235,NI,I15,PT,041930,2016,152.21
46236,NI,I15,RO,041930,2016,93.74
46237,NI,I15,UK,041930,2016,130.46
46238,NI,I15,AT,041940,2016,100.6
46239,NI,I15,BE,041940,2016,62.12
46240,NI,I15,BG,041940,2016,86.3
46241,NI,I15,CY,041940,2016,105.88
46242,NI,I15,CZ,041940,2016,97.2
46243,NI,I15,DE,041940,2016,103.5
46244,NI,I15,DK,041940,2016,108.5
46245,NI,I15,EE,041940,2016,111.49
46246,NI,I15,EL,041940,2016,92.98
46247,NI,I15,ES,041940,2016,99.55
46248,NI,I15,EU27_2020,041940,2016,101.6
46249,NI,I15,EU28,041940,2016,101.77
46250,NI,I15,FI,041940,2016,105.3
46251,NI,I15,FR,041940,2016,102.04
46252,NI,I15,HR,041940,2016,97.74
46253,NI,I15,HU,041940,2016,100.04
46254,NI,I15,IE,041940,2016,
46255,NI,I15,IT,041940,2016,100.7
46256,NI,I15,LT,041940,2016,111.27
46257,NI,I15,LV,041940,2016,120.3
46258,NI,I15,MT,041940,2016,67.25
46259,NI,I15,NL,041940,2016,95.5
46260,NI,I15,PL,041940,2016,103.74
46261,NI,I15,PT,041940,2016,108.55
46262,NI,I15,RO,041940,2016,115.27
46263,NI,I15,SE,041940,2016,114.2
46264,NI,I15,SI,041940,2016,101.24
46265,NI,I15,SK,041940,2016,128.98
46266,NI,I15,UK,041940,2016,106.81
46267,NI,I15,AT,041950,2016,92.8
46268,NI,I15,BE,041950,2016,93.11
46269,NI,I15,BG,041950,2016,79.9
46270,NI,I15,CY,041950,2016,74.88
46271,NI,I15,CZ,041950,2016,89.9
46272,NI,I15,DE,041950,2016,116.3
46273,NI,I15,DK,041950,2016,96.97
46274,NI,I15,EE,041950,2016,87.91
46275,NI,I15,EL,041950,2016,79.9
46276,NI,I15,ES,041950,2016,94.96
46277,NI,I15,EU27_2020,041950,2016,95.22
46278,NI,I15,EU28,041950,2016,96.63
46279,NI,I15,FI,041950,2016,106.53
46280,NI,I15,FR,041950,2016,94.74
46281,NI,I15,HR,041950,2016,79.49
46282,NI,I15,HU,041950,2016,98.22
46283,NI,I15,IE,041950,2016,88.89
46284,NI,I15,IT,041950,2016,94.2
46285,NI,I15,LT,041950,2016,88.03
46286,NI,I15,LU,041950,2016,130.0
46287,NI,I15,LV,041950,2016,131.78
46288,NI,I15,MT,041950,2016,84.19
46289,NI,I15,NL,041950,2016,76.8
46290,NI,I15,PL,041950,2016,104.68
46291,NI,I15,PT,041950,2016,79.01
46292,NI,I15,RO,041950,2016,92.5
46293,NI,I15,SE,041950,2016,93.07
46294,NI,I15,SI,041950,2016,97.8
46295,NI,I15,SK,041950,2016,105.66
46296,NI,I15,UK,041950,2016,106.9
46297,NI,I15,AT,041960,2016,115.0
46298,NI,I15,BE,041960,2016,108.67
46299,NI,I15,BG,041960,2016,91.7
46300,NI,I15,CY,041960,2016,119.21
46301,NI,I15,CZ,041960,2016,111.7
46302,NI,I15,DE,041960,2016,120.5
46303,NI,I15,DK,041960,2016,93.52
46304,NI,I15,EL,041960,2016,90.63
46305,NI,I15,ES,041960,2016,72.4
46306,NI,I15,EU27_2020,041960,2016,94.1
46307,NI,I15,EU28,041960,2016,96.6
46308,NI,I15,FI,041960,2016,116.19
46309,NI,I15,FR,041960,2016,119.57
46310,NI,I15,HR,041960,2016,93.94
46311,NI,I15,HU,041960,2016,97.57
46312,NI,I15,IE,041960,2016,107.69
46313,NI,I15,IT,041960,2016,84.2
46314,NI,I15,LT,041960,2016,101.48
46315,NI,I15,LV,041960,2016,84.39
46316,NI,I15,MT,041960,2016,118.28
46317,NI,I15,NL,041960,2016,104.5
46318,NI,I15,PL,041960,2016,77.02
46319,NI,I15,PT,041960,2016,114.8
46320,NI,I15,RO,041960,2016,98.37
46321,NI,I15,SE,041960,2016,90.82
46322,NI,I15,SI,041960,2016,169.94
46323,NI,I15,SK,041960,2016,122.52
46324,NI,I15,UK,041960,2016,114.39
46325,NI,I15,AT,041970,2016,90.0
46326,NI,I15,BE,041970,2016,90.34
46327,NI,I15,BG,041970,2016,117.8
46328,NI,I15,CY,041970,2016,95.92
46329,NI,I15,DE,041970,2016,105.4
46330,NI,I15,EL,041970,2016,103.75
46331,NI,I15,ES,041970,2016,85.12
46332,NI,I15,EU27_2020,041970,2016,102.97
46333,NI,I15,EU28,041970,2016,105.09
46334,NI,I15,FR,041970,2016,98.7
46335,NI,I15,HR,041970,2016,115.75
46336,NI,I15,HU,041970,2016,92.81
46337,NI,I15,IT,041970,2016,110.3
46338,NI,I15,MT,041970,2016,158.9
46339,NI,I15,PT,041970,2016,111.47
46340,NI,I15,RO,041970,2016,118.84
46341,NI,I15,SI,041970,2016,97.31
46342,NI,I15,UK,041970,2016,145.33
46343,NI,I15,AT,041980,2016,120.0
46344,NI,I15,CY,041980,2016,108.24
46345,NI,I15,EL,041980,2016,96.15
46346,NI,I15,ES,041980,2016,113.52
46347,NI,I15,EU27_2020,041980,2016,103.95
46348,NI,I15,EU28,041980,2016,103.43
46349,NI,I15,FR,041980,2016,111.09
46350,NI,I15,MT,041980,2016,114.2
46351,NI,I15,UK,041980,2016,100.0
46352,NI,I15,AT,041990,2016,107.8
46353,NI,I15,BG,041990,2016,100.1
46354,NI,I15,CY,041990,2016,119.05
46355,NI,I15,EL,041990,2016,96.77
46356,NI,I15,ES,041990,2016,96.1
46357,NI,I15,EU27_2020,041990,2016,100.78
46358,NI,I15,EU28,041990,2016,100.66
46359,NI,I15,FI,041990,2016,91.8
46360,NI,I15,FR,041990,2016,103.9
46361,NI,I15,HR,041990,2016,85.53
46362,NI,I15,HU,041990,2016,104.49
46363,NI,I15,IT,041990,2016,102.8
46364,NI,I15,MT,041990,2016,147.57
46365,NI,I15,PT,041990,2016,91.53
46366,NI,I15,RO,041990,2016,110.5
46367,NI,I15,SE,041990,2016,63.18
46368,NI,I15,UK,041990,2016,99.74
46369,NI,I15,AT,041999,2016,105.5
46370,NI,I15,BE,041999,2016,75.52
46371,NI,I15,BG,041999,2016,97.3
46372,NI,I15,CY,041999,2016,81.85
46373,NI,I15,CZ,041999,2016,76.8
46374,NI,I15,DE,041999,2016,106.1
46375,NI,I15,DK,041999,2016,102.12
46376,NI,I15,EE,041999,2016,96.35
46377,NI,I15,EL,041999,2016,110.69
46378,NI,I15,ES,041999,2016,87.29
46379,NI,I15,EU27_2020,041999,2016,97.89
46380,NI,I15,EU28,041999,2016,98.35
46381,NI,I15,FI,041999,2016,98.6
46382,NI,I15,FR,041999,2016,108.93
