,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
112,0.15401754379272461,0.0032183636523112277,0.004049444198608398,0.0006399877091005738,0.1,0.1,3,340,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 340}",0.9109020523797705,0.751177439610125,0.8051616254915985,0.9310226623794411,0.8071818145845617,0.8410891188890993,0.06853683398741905,20,-131.7350556284416,-133.0902199688552,-334.62159987065576,-141.66424916607963,-97.49115560076699,-167.72045604695984,84.80716321389984,19
111,0.07018623352050782,0.002820248922273081,0.0038770198822021484,0.00020713410979658612,0.1,0.1,3,160,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 160}",0.9108783194037607,0.7512281729164225,0.8050728998159563,0.9310093205938221,0.8072340351634577,0.841084549578684,0.06851933948922719,22,-131.752599560863,-133.07665116083166,-334.69778134252005,-141.6779490472393,-97.47795303556839,-167.73658682940444,84.83811310864596,22
110,0.03724384307861328,0.00459905803590904,0.0036514759063720702,3.968093175399122e-05,0.1,0.1,3,80,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 80}",0.9103859583649478,0.7491356670608,0.7984602086121629,0.9268823883644111,0.8014323836246492,0.8372593212053943,0.06918745297160106,23,-132.11603805365715,-133.63515603921613,-340.3275637305829,-145.85390086817685,-98.9339693435026,-170.17332560702712,86.48969883536847,23
38,0.03634634017944336,0.004133970604650499,0.0036492347717285156,3.926255270318048e-05,0.01,0.1,3,80,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 80}",0.9103859583649478,0.7491356670608,0.7984602086121629,0.9268823883644111,0.8014310281094634,0.837259050102357,0.06918759335729692,24,-132.11603805365715,-133.63515603921613,-340.3275637305829,-145.85390086817685,-98.93430702764115,-170.17339314385484,86.48964320709574,24
107,0.20608816146850586,0.008036803639045973,0.004536628723144531,0.0005445782432594823,0.1,0.01,9,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500}",0.9132127735273337,0.7356933861536745,0.7450423310568997,0.9086942984526626,0.7978785960728199,0.8201042770526781,0.0771632803106189,25,-130.01558483178903,-137.16878156035767,-382.7813434375409,-162.98813834817346,-99.81535958121616,-182.55384155181542,102.11718537215762,25
101,0.20508356094360353,0.00815149514407052,0.004425430297851562,0.0005743895893783055,0.1,0.01,6,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9132127735273337,0.7356933861536745,0.7450151352913544,0.9086942984526626,0.7978785960728199,0.820098837899569,0.0771685719283865,26,-130.01558483178903,-137.16878156035767,-382.8017581089753,-162.98813834817346,-99.81535958121616,-182.55792448610234,102.12519104745049,26
29,0.20215315818786622,0.006662131155995753,0.0042666435241699215,0.00086571480265108,0.01,0.01,6,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500}",0.9132127735273337,0.7356465263711034,0.7450151352913544,0.9086942984526626,0.7978785960728199,0.8200894659430549,0.07717882438368369,27,-130.01558483178903,-137.18094057203396,-382.8017581089753,-162.98813834817346,-99.81535958121616,-182.5603562884376,102.12411035247939,27
35,0.209881591796875,0.009724894263924035,0.0037139892578125,8.781440148238897e-05,0.01,0.01,9,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500}",0.9132127735273337,0.7354953119556292,0.7450423310568997,0.9086942984526626,0.7978785960728199,0.8200646622130691,0.07720664449026171,28,-130.01558483178903,-137.22016980906469,-382.7813434375409,-162.98813834817346,-99.81535958121616,-182.56411920155685,102.11261953035859,28
95,0.20208630561828614,0.010024624835657784,0.0041347980499267575,0.0004169367314006456,0.1,0.01,3,500,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.8992576621559116,0.7302640041771751,0.7489051357323349,0.9085173384505163,0.7983546288235823,0.817059753867904,0.07436319216536368,29,-140.07915767372043,-138.57047913251864,-379.8705604058723,-163.14600592632712,-99.69774860804519,-184.27279034929674,99.89949426930359,29
23,0.18670921325683593,0.00700085870677796,0.0037312984466552736,9.994015426785285e-05,0.01,0.01,3,500,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.8992576621559116,0.7302640041771751,0.7489051357323349,0.9085173384505163,0.7983546288235823,0.817059753867904,0.07436319216536368,29,-140.07915767372043,-138.57047913251864,-379.8705604058723,-163.14600592632712,-99.69774860804519,-184.27279034929674,99.89949426930359,29
115,0.023671817779541016,0.0021261784513052964,0.004414606094360352,0.0005233165048710438,0.1,0.1,6,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
121,0.018416786193847658,0.000615879680091279,0.0035544395446777343,3.134115378117547e-05,0.1,0.1,9,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
49,0.018314218521118163,0.0006202504603990376,0.0035572052001953125,3.5086597027245197e-05,0.01,0.1,9,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
43,0.018483304977416994,0.0007633488510337722,0.0035651206970214845,5.205118249786395e-05,0.01,0.1,6,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",0.8927410883945083,0.7283202964429952,0.6953719897790815,0.8902702857430762,0.7808112465314565,0.7975029813782235,0.08145141759261453,31,-144.5387191889235,-139.0688498396068,-418.4095989314559,-178.6772149731341,-103.94422271115315,-196.92772112885467,113.2479497907392,31
109,0.01778445243835449,0.00027194101309091197,0.003610992431640625,0.00011406435206406701,0.1,0.1,3,40,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 40}",0.8888588785811512,0.7304348820341522,0.6962473006006706,0.8903634773709848,0.7789798361722952,0.7969768749518508,0.08007688490143204,35,-147.1312404087187,-138.52657995299816,-417.808042440668,-178.60132505785552,-104.3775673348392,-197.28895103901593,112.76456398228139,35
37,0.01776423454284668,0.00029583423077429944,0.0035483837127685547,1.9204760840387123e-05,0.01,0.1,3,40,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 40}",0.8888588785811512,0.7304348820341522,0.6962473006006706,0.8903634773709848,0.7789798361722952,0.7969768749518508,0.08007688490143204,35,-147.1312404087187,-138.52657995299816,-417.808042440668,-178.60132505785552,-104.3775673348392,-197.28895103901593,112.76456398228139,35
100,0.13705568313598632,0.013805595688847955,0.003797149658203125,0.00021198265540077325,0.1,0.01,6,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
106,0.12615232467651366,0.008857105753761522,0.0037654876708984376,5.540072145521698e-05,0.1,0.01,9,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
28,0.12505617141723632,0.006662839340305837,0.003704404830932617,6.801754050731303e-05,0.01,0.01,6,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
34,0.12376513481140136,0.0069675775128918375,0.004182004928588867,0.0009119791151233239,0.01,0.01,9,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 340}",0.8639243695580835,0.673407842820559,0.6155382669427693,0.8657480789613059,0.7478573645498081,0.7532951845665051,0.10027262402134436,37,-162.80123183242407,-152.47693069224434,-470.0491612860809,-197.63656852294469,-111.48446818741695,-218.88967210422214,128.54977759631987,37
22,0.11913423538208008,0.0028103749062380347,0.0037489891052246093,5.7147018669495515e-05,0.01,0.01,3,340,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 340}",0.8626972690906012,0.6698536763515399,0.6159262125084652,0.865829275477918,0.7478573645498081,0.7524327595956665,0.10049010746867436,41,-163.5336374363669,-153.3043571256021,-469.8119471542241,-197.57679348239174,-111.48446818741695,-219.14224067720033,128.31017878594164,41
94,0.1359184741973877,0.013305426607814278,0.004526472091674805,0.0010369150746912634,0.1,0.01,3,340,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 340}",0.8626972690906012,0.6698536763515399,0.6159262125084652,0.865829275477918,0.7478573645498081,0.7524327595956665,0.10049010746867436,41,-163.5336374363669,-153.3043571256021,-469.8119471542241,-197.57679348239174,-111.48446818741695,-219.14224067720033,128.31017878594164,41
59,0.22493901252746581,0.009261902569174118,0.004073810577392578,0.00023211791257681574,0.01,1,3,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
55,0.026639270782470702,0.010847256665746674,0.003696298599243164,0.00014553188808451718,0.01,1,3,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 40}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
54,0.012432384490966796,0.0003582252726156248,0.003589963912963867,5.620160611206119e-05,0.01,1,3,20,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 20}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
58,0.15865612030029297,0.006182760004179368,0.0036624908447265626,0.00011862541260902659,0.01,1,3,340,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 340}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
57,0.07455787658691407,0.001889911082631708,0.0037393093109130858,0.0002193076889654531,0.01,1,3,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 160}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
56,0.03829340934753418,0.0011185790278197512,0.003693103790283203,0.00014618088406684877,0.01,1,3,80,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 80}",0.981815150037351,0.5012784909472694,0.6924293649618092,0.5208085024876554,0.4783297170957578,0.6349322451059686,0.1892329648525675,43,-59.51444256589741,-188.42143848125107,-420.4256043271458,-373.3890710733325,-160.35749797056803,-240.421610883639,135.59016688542462,43
128,0.038567209243774415,0.001941476658456363,0.0036277294158935545,6.972093060824941e-05,0.1,1,3,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 80}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
127,0.021886205673217772,0.0028875044560836903,0.0036835670471191406,0.00015010770121418987,0.1,1,3,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 40}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
126,0.012227916717529297,0.00020652194406135894,0.0034520626068115234,4.561465229486044e-05,0.1,1,3,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 20}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
131,0.22234830856323243,0.012597934687284804,0.004066085815429688,0.00043513967098095544,0.1,1,3,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 500}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
130,0.1564791679382324,0.011517092943330412,0.003654623031616211,0.00010503442221320225,0.1,1,3,340,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 340}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
129,0.07309021949768066,0.00342182701951186,0.003631258010864258,0.00010948928780897555,0.1,1,3,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 3, 'n_estimators': 160}",0.9818390300526573,0.501220029387879,0.6923570095268501,0.5206907754337632,0.47847534043319384,0.6349164369668687,0.18923570107474308,49,-59.47535308524831,-188.43248180715608,-420.47505360016993,-373.43493509217365,-160.33511465232738,-240.43058764741508,135.62451908128494,49
60,0.01594057083129883,0.0004904779691474167,0.0035494327545166015,6.145367334283073e-05,0.01,1,6,20,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 20}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
62,0.054725933074951175,0.005371015472613859,0.0037154674530029295,0.0001009064943620606,0.01,1,6,80,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 80}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
63,0.10181879997253418,0.0034779081617615708,0.004216337203979492,0.0007624869733382673,0.01,1,6,160,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 160}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
61,0.028869056701660158,0.0012184004243150617,0.003699493408203125,0.00018646932747494335,0.01,1,6,40,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 40}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
65,0.3100013732910156,0.009562265665780134,0.0037222385406494142,0.0001456224613455024,0.01,1,6,500,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
64,0.2167191505432129,0.006194781083284046,0.003974246978759766,0.00042304291280774513,0.01,1,6,340,"{'gamma': 0.01, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 340}",0.9801764156345302,0.19003519457897888,0.7434921568629322,0.5070120576549043,0.21531037745834603,0.5272052404379384,0.3044118019341938,55,-62.13819030160343,-240.12332016880737,-383.9432589469631,-378.7260680762851,-196.67093257207566,-252.32035401314693,120.5967452184001,55
136,0.21538443565368653,0.005250805585441087,0.0040951728820800785,0.000572798313628379,0.1,1,6,340,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 340}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
135,0.09954147338867188,0.00258755690884746,0.004334163665771484,0.0008019169464541701,0.1,1,6,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 160}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
133,0.03049478530883789,0.004289994065622226,0.0037984371185302733,0.0003624085813227976,0.1,1,6,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 40}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
132,0.01597151756286621,0.0002100921791774507,0.003535604476928711,3.133861449972667e-05,0.1,1,6,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 20}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
137,0.323408317565918,0.036465089034317666,0.0037109851837158203,0.00016924260014384082,0.1,1,6,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 500}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
134,0.05457372665405273,0.006015424540769651,0.0037323951721191405,6.365952864345472e-05,0.1,1,6,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 6, 'n_estimators': 80}",0.9801723770022626,0.1896989044231483,0.7434274282979765,0.5057928927654715,0.21589648132593153,0.526997616762958,0.3043725364664641,61,-62.144519644357125,-240.17316352506953,-383.99169904189773,-379.1940758834705,-196.5974696872788,-252.42018555641476,120.70930090381312,61
143,0.3149245738983154,0.024310101645964557,0.0037244319915771484,0.00015353250180619296,0.1,1,9,500,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 500}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
139,0.029140996932983398,0.0006638097057281796,0.0037446022033691406,0.00015767361688266164,0.1,1,9,40,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 40}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
140,0.05562601089477539,0.006429825973030844,0.0037087917327880858,6.560062833508867e-05,0.1,1,9,80,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 80}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
141,0.10425667762756348,0.006667515212372788,0.0039577484130859375,0.000382050459609919,0.1,1,9,160,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 160}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
138,0.017379903793334962,0.00039897197831218823,0.003714466094970703,0.000198201114709008,0.1,1,9,20,"{'gamma': 0.1, 'learning_rate': 1, 'max_depth': 9, 'n_estimators': 20}",0.9802829115599845,0.20160137965539304,0.7389913858052506,0.5054934279096657,0.14328044879285362,0.5139299107446295,0.31721888283835653,67,-61.97105666243572,-238.40269164482066,-387.29700882779173,-379.30894483273573,-205.49940160046393,-254.49582071364958,120.78070556095513,73
